,Time,Elapsed Time,Mass Flow,Target Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve Position,Heater Power,Heater Current
153,1644534085.654382,26.060824155807495,152.74,0.0,24.45,22.75,29.0,57.0,228.5,17.1386718,16.8945312,10.9375,0.0,0.0,300.0,-0.08
154,1644534085.8168325,26.278295040130615,153.91,0.0,24.43,23.25,28.75,56.5,228.75,17.1386718,16.8945312,10.546875,0.0976563,0.0,300.0,0.0
155,1644534085.9912856,26.388577699661255,153.64,0.0,24.31,22.75,29.25,56.5,228.75,17.1386718,16.8945312,10.7421875,0.0,0.0,300.0,0.08
156,1644534086.156074,26.601393222808838,153.22,0.0,24.42,22.75,29.75,55.75,228.25,17.1386718,16.9921875,10.9375,0.0,0.0,300.0,0.0
157,1644534086.324935,26.709383487701416,154.08,0.0,24.43,23.0,29.0,56.25,228.25,17.1386718,16.8945312,11.0351562,0.0976563,0.0,300.0,0.0
158,1644534086.499189,26.925700187683105,153.17,0.0,24.34,23.25,29.5,56.0,229.0,17.1386718,16.8945312,10.546875,0.0,0.0,300.0,0.05
159,1644534086.6644435,27.140912294387817,153.75,0.0,24.38,23.25,29.75,56.5,229.25,17.1386718,16.9921875,10.6445312,0.0,0.0,300.0,0.08
160,1644534086.8510559,27.250670909881592,154.05,0.0,24.36,23.0,29.25,56.5,228.25,17.1386718,16.8945312,10.9375,0.0,0.0,300.0,-0.03
161,1644534087.0179825,27.464730262756348,152.82,0.0,24.36,23.25,30.25,56.5,229.0,17.1386718,17.1875,11.1328125,0.0,0.0,300.0,0.08
162,1644534087.1758468,27.575473070144653,152.99,0.0,24.36,23.0,29.0,56.5,229.25,17.1386718,16.796875,10.7421875,0.0,0.0,300.0,-2.0
163,1644534087.347858,27.792314767837524,154.31,0.0,24.33,23.25,29.75,56.75,229.25,17.1386718,16.796875,10.6445312,0.0,0.0,300.0,5.0
