,Time,Elapsed Time,Mass Flow,Target Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve Position,Heater Power,Heater Current
82,1644432322.4739282,13.634674310684204,100.79,0.0,25.49,23.75,22.5,23.75,23.25,9.0820312,9.8632812,6.3476562,0.0,0.0,0.0,0.0
83,1644432322.6298285,13.857037544250488,101.67,0.0,25.45,24.25,23.0,23.25,23.75,9.0820312,9.8632812,6.1523437,0.0,0.0,0.0,0.03
84,1644432322.8003144,14.074849128723145,100.96,0.0,25.48,24.0,23.0,23.0,23.5,9.0820312,9.8632812,6.25,0.0,0.0,0.0,-0.08
85,1644432322.956089,14.184398889541626,101.51,0.0,25.48,23.75,23.0,22.25,22.75,9.0820312,9.765625,6.0546875,0.0,0.0,0.0,-0.03
86,1644432323.1320517,14.40262222290039,101.22,0.0,25.48,24.5,23.5,24.0,23.75,9.0820312,9.9609375,6.3476562,0.0,0.0,0.0,0.0
87,1644432323.2878256,14.512112617492676,100.98,0.0,25.5,24.0,22.5,23.25,23.75,9.3261718,9.5703125,6.0546875,0.0,0.0,0.0,0.0
88,1644432323.4567282,14.731262922286987,100.91,0.0,25.5,24.5,23.25,22.25,23.0,9.3261718,9.8632812,6.0546875,0.0,0.0,0.0,0.05
89,1644432323.6328514,14.84176516532898,101.92,0.0,25.44,24.25,24.0,22.0,22.0,9.0820312,9.8632812,6.0546875,0.0,0.0,0.0,0.03
90,1644432323.7872944,15.06083083152771,101.44,0.0,25.43,24.5,22.5,23.5,24.25,9.0820312,9.6679687,6.25,0.0,0.0,0.0,0.03
91,1644432323.9567018,15.168729305267334,100.95,0.0,25.48,24.0,22.25,22.25,22.5,9.0820312,9.8632812,6.3476562,0.0,0.0,0.0,0.03
92,1644432324.1275544,15.386878728866577,100.46,0.0,25.45,24.25,21.75,22.5,23.5,9.0820312,9.8632812,6.1523437,0.0,0.0,0.0,0.11
93,1644432324.2918477,15.496211767196655,100.33,0.0,25.47,23.75,23.25,23.25,22.5,9.0820312,9.8632812,6.4453125,0.0,0.0,0.0,0.08
94,1644432324.4550836,15.713652610778809,101.08,0.0,25.43,24.0,23.75,22.5,22.75,9.0820312,9.9609375,6.25,0.0,0.0,0.0,-0.03
95,1644432324.6258187,15.822400569915771,100.16,0.0,25.48,24.0,22.75,23.75,23.0,9.0820312,9.765625,6.1523437,0.0,0.0,0.0,0.05
96,1644432324.7831655,16.04169988632202,100.85,0.0,25.48,24.75,23.25,23.5,23.5,9.0820312,9.9609375,6.1523437,0.0,0.0,0.0,0.03
97,1644432324.9638073,16.152695178985596,100.22,0.0,25.49,24.0,23.25,21.75,23.75,9.0820312,9.8632812,6.3476562,0.0,0.0,0.0,0.0
98,1644432325.128122,16.371657609939575,100.23,0.0,25.46,24.75,22.75,22.25,22.5,9.0820312,9.5703125,6.25,0.0,0.0,0.0,-0.03
99,1644432325.2866583,16.48201084136963,101.25,0.0,25.48,24.0,24.0,24.0,22.25,9.0820312,9.765625,6.1523437,0.0,0.0,0.0,0.05
100,1644432325.4697676,16.70054817199707,100.18,0.0,25.49,23.75,23.75,22.0,22.75,9.0820312,9.8632812,6.25,0.0,0.0,0.0,0.03
101,1644432325.6303058,16.8104350566864,101.04,0.0,25.35,24.75,22.5,22.5,22.0,9.0820312,9.8632812,6.1523437,0.0,0.0,0.0,-0.05
