,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Pressure,Valve Position
513,1638820422.7476182,121.8,24.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
514,1638820422.8906214,121.83,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.25
515,1638820423.017621,121.02,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5
516,1638820423.1746483,121.78,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75
517,1638820423.3006287,121.79,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.1953125,61.0
518,1638820423.439658,120.52,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,61.25
519,1638820423.5836184,119.76,24.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.75
520,1638820423.7126195,120.28,24.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
521,1638820423.8706207,120.13,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.25
522,1638820423.9986596,119.86,24.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5
523,1638820424.1266189,120.53,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.75
524,1638820424.269647,120.87,24.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
525,1638820424.413648,118.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.25
526,1638820424.5396469,119.71,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5
527,1638820424.700619,119.42,24.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.75
528,1638820424.8316228,120.6,24.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
529,1638820424.9626212,118.88,24.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5
530,1638820425.1116183,119.87,24.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.75
531,1638820425.239622,119.96,24.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,65.0
532,1638820425.4016206,120.08,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,65.25
533,1638820425.5296216,118.88,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5
534,1638820425.652647,119.69,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.75
535,1638820425.805653,119.99,24.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.25
536,1638820425.9326248,117.14,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5
537,1638820426.093654,116.36,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0976563,66.75
538,1638820426.2186198,119.5,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
539,1638820426.3466225,118.56,24.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.25
540,1638820426.4946194,117.45,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5
541,1638820426.6206455,118.24,24.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.75
542,1638820426.7776213,119.19,24.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.25
543,1638820426.9126198,115.96,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5
544,1638820427.0346189,115.9,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5
545,1638820427.1746538,117.85,24.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
546,1638820427.3196478,118.85,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.25
547,1638820427.4726484,116.46,24.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5
548,1638820427.6006477,117.99,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.75
549,1638820427.7386181,117.52,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
550,1638820427.880658,116.09,24.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.25
551,1638820428.0116467,115.75,24.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.75
552,1638820428.1696472,116.77,24.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
